exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Is_are1	Verb1	Item2	Is_are2	Verb2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
expTerroristUK	10	UKtrst	1	0	0	680	0	k	W	250	0	simplified	impersonal	an assassin	are	kill	an orphan	are	kill	X>Y	k	No	8290	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	1	0	680	0	k	W	250	0	simplified	impersonal	a thief	are	kill	an astronaut	are	kill	X>Y	k	No	5993	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	2	0	680	0	k	W	250	0	simplified	impersonal	a judge	are	kill	a convict	are	kill	X>Y	d	Yes	4519	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	3	0	680	0	k	W	250	0	simplified	impersonal	an orphan	are	kill	a celebrity	are	kill	X>Y	k	No	5869	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	4	0	680	0	k	W	250	0	simplified	impersonal	a celebrity	are	kill	an orphan	are	kill	X>Y	d	Yes	5444	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	5	0	680	0	k	W	250	0	simplified	impersonal	an astronaut	are	kill	an orphan	are	kill	X>Y	d	Yes	2852	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	6	0	680	0	k	W	250	0	simplified	impersonal	an assassin	are	kill	an elderly person	are	kill	X>Y	k	No	2657	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	7	0	680	0	k	W	250	0	simplified	impersonal	a hooligan	are	kill	a mentor	are	kill	X>Y	k	No	1775	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	8	0	680	0	k	W	250	0	simplified	impersonal	an Olympian	are	kill	a university student	are	kill	X>Y	k	No	4283	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	9	0	680	0	k	W	250	0	simplified	impersonal	an Olympian	are	kill	an astronaut	are	kill	X>Y	k	No	1896	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	0	1	680	0	k	W	150	0	simplified	impersonal	a nun	are	kill	a pedophile	are	kill	X>Y	d	Yes	2126	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	1	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	a celebrity	are	kill	X>Y	k	No	1831	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	2	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	a hooligan	are	kill	X>Y	d	Yes	1960	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	3	1	680	0	k	W	150	0	simplified	impersonal	an Olympian	are	kill	an elderly person	are	kill	X>Y	d	Yes	1548	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	4	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	a hooligan	are	kill	X>Y	d	Yes	1049	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	5	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	an addict	are	kill	X>Y	d	Yes	1861	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	6	1	680	0	k	W	150	0	simplified	impersonal	a mentor	are	kill	an Olympian	are	kill	X>Y	d	Yes	1611	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	7	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	an astronaut	are	kill	X>Y	k	No	1690	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	8	1	680	0	k	W	150	0	simplified	impersonal	a nun	are	kill	a university student	are	kill	X>Y	k	No	2047	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	9	1	680	0	k	W	150	0	simplified	impersonal	a mentor	are	kill	a judge	are	kill	X>Y	k	No	1382	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	10	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	a judge	are	kill	X>Y	k	No	1633	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	11	1	680	0	k	W	150	0	simplified	impersonal	a police officer	are	kill	an adult	are	kill	X>Y	d	Yes	1766	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	12	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	a rapist	are	kill	X>Y	d	Yes	1800	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	13	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	a soldier	are	kill	X>Y	d	Yes	2250	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	14	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a rapist	are	kill	X>Y	d	Yes	1679	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	15	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	a hooligan	are	kill	X>Y	d	Yes	1447	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	16	1	680	0	k	W	150	0	simplified	impersonal	a university student	are	kill	a rapist	are	kill	X>Y	d	Yes	1209	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	17	1	680	0	k	W	150	0	simplified	impersonal	a police officer	are	kill	an elderly person	are	kill	X>Y	d	Yes	1609	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	18	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	an Olympian	are	kill	X>Y	d	Yes	1422	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	19	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	an astronaut	are	kill	X>Y	k	No	1484	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	20	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	an addict	are	kill	X>Y	k	No	1898	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	21	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	an assassin	are	kill	X>Y	k	No	1880	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	22	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	an assassin	are	kill	X>Y	k	No	2112	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	23	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	a billionaire	are	kill	X>Y	k	No	1709	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	24	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a Member of Parliament	are	kill	X>Y	k	No	2329	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	25	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	an Olympian	are	kill	X>Y	k	No	1665	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	26	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	a rapist	are	kill	X>Y	d	Yes	1424	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	27	1	680	0	k	W	150	0	simplified	impersonal	a terrorist	are	kill	a thief	are	kill	X>Y	k	No	1376	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	28	1	680	0	k	W	150	0	simplified	impersonal	an Olympian	are	kill	a pedophile	are	kill	X>Y	d	Yes	1586	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	29	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	an assassin	are	kill	X>Y	d	Yes	1290	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	30	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a convict	are	kill	X>Y	d	Yes	1415	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	31	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	a police officer	are	kill	X>Y	k	No	1473	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	32	1	680	0	k	W	150	0	simplified	impersonal	an assassin	are	kill	a hooligan	are	kill	X>Y	d	Yes	2048	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	33	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	a homeless adult	are	kill	X>Y	k	No	1689	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	34	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	a police officer	are	kill	X>Y	d	Yes	1766	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	35	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a police officer	are	kill	X>Y	k	No	1753	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	36	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	an Olympian	are	kill	X>Y	k	No	1017	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	37	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a university student	are	kill	X>Y	k	No	1633	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	38	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	a university student	are	kill	X>Y	k	No	2145	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	39	1	680	0	k	W	150	0	simplified	impersonal	an assassin	are	kill	a university student	are	kill	X>Y	k	No	1456	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	40	1	680	0	k	W	150	0	simplified	impersonal	a Member of Parliament	are	kill	an elderly person	are	kill	X>Y	d	Yes	1704	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	41	1	680	0	k	W	150	0	simplified	impersonal	a soldier	are	kill	a university student	are	kill	X>Y	d	Yes	1960	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	42	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	a nun	are	kill	X>Y	d	Yes	2021	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	43	1	680	0	k	W	150	0	simplified	impersonal	an Olympian	are	kill	a mentor	are	kill	X>Y	k	No	1690	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	44	1	680	0	k	W	150	0	simplified	impersonal	a billionaire	are	kill	a celebrity	are	kill	X>Y	d	Yes	1678	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	45	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a terrorist	are	kill	X>Y	d	Yes	1515	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	46	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	an elderly person	are	kill	X>Y	d	Yes	1454	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	47	1	680	0	k	W	150	0	simplified	impersonal	an elderly person	are	kill	an astronaut	are	kill	X>Y	k	No	1740	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	48	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a mentor	are	kill	X>Y	k	No	1366	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	49	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	a judge	are	kill	X>Y	k	No	1211	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	50	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	a pedophile	are	kill	X>Y	k	No	2252	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	51	1	680	0	k	W	150	0	simplified	impersonal	an assassin	are	kill	a police officer	are	kill	X>Y	k	No	1332	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	52	1	680	0	k	W	150	0	simplified	impersonal	a mentor	are	kill	a terrorist	are	kill	X>Y	d	Yes	1658	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	53	1	680	0	k	W	150	0	simplified	impersonal	a university student	are	kill	a thief	are	kill	X>Y	d	Yes	959	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	54	1	680	0	k	W	150	0	simplified	impersonal	a Member of Parliament	are	kill	a university student	are	kill	X>Y	k	No	2205	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	55	1	680	0	k	W	150	0	simplified	impersonal	a Member of Parliament	are	kill	a nun	are	kill	X>Y	d	Yes	1532	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	56	1	680	0	k	W	150	0	simplified	impersonal	a hooligan	are	kill	an Olympian	are	kill	X>Y	k	No	1255	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	57	1	680	0	k	W	150	0	simplified	impersonal	a hooligan	are	kill	a university student	are	kill	X>Y	k	No	974	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	58	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	a thief	are	kill	X>Y	d	Yes	1485	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	59	1	680	0	k	W	150	0	simplified	impersonal	a nun	are	kill	a billionaire	are	kill	X>Y	d	Yes	1172	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	60	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	a billionaire	are	kill	X>Y	d	Yes	1033	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	61	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	a university student	are	kill	X>Y	d	Yes	1329	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	62	1	680	0	k	W	150	0	simplified	impersonal	a soldier	are	kill	a terrorist	are	kill	X>Y	d	Yes	1269	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	63	1	680	0	k	W	150	0	simplified	impersonal	a nun	are	kill	a thief	are	kill	X>Y	d	Yes	1221	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	64	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	a nun	are	kill	X>Y	d	Yes	1094	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	65	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	a thief	are	kill	X>Y	d	Yes	2178	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	66	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	a police officer	are	kill	X>Y	k	No	1489	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	67	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	a pedophile	are	kill	X>Y	d	Yes	1661	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	68	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	a convict	are	kill	X>Y	d	Yes	1221	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	69	1	680	0	k	W	150	0	simplified	impersonal	an elderly person	are	kill	a billionaire	are	kill	X>Y	k	No	1517	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	70	1	680	0	k	W	150	0	simplified	impersonal	a billionaire	are	kill	a mentor	are	kill	X>Y	k	No	1178	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	71	1	680	0	k	W	150	0	simplified	impersonal	a terrorist	are	kill	a homeless adult	are	kill	X>Y	k	No	1493	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	72	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	an elderly person	are	kill	X>Y	d	Yes	1821	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	73	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a police officer	are	kill	X>Y	d	Yes	1630	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	74	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	an addict	are	kill	X>Y	k	No	1664	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	75	1	680	0	k	W	150	0	simplified	impersonal	a hooligan	are	kill	a rapist	are	kill	X>Y	d	Yes	1352	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	76	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	an astronaut	are	kill	X>Y	k	No	1515	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	77	1	680	0	k	W	150	0	simplified	impersonal	a Member of Parliament	are	kill	a police officer	are	kill	X>Y	k	No	1661	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	78	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	a billionaire	are	kill	X>Y	d	Yes	986	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	79	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	a celebrity	are	kill	X>Y	d	Yes	2065	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	80	1	680	0	k	W	150	0	simplified	impersonal	an addict	are	kill	a Member of Parliament	are	kill	X>Y	d	Yes	1378	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	81	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	an addict	are	kill	X>Y	k	No	1478	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	82	1	680	0	k	W	150	0	simplified	impersonal	a terrorist	are	kill	an adult	are	kill	X>Y	k	No	1133	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	83	1	680	0	k	W	150	0	simplified	impersonal	a university student	are	kill	a soldier	are	kill	X>Y	d	Yes	1250	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	84	1	680	0	k	W	150	0	simplified	impersonal	a university student	are	kill	an astronaut	are	kill	X>Y	d	Yes	1363	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	85	1	680	0	k	W	150	0	simplified	impersonal	a soldier	are	kill	a convict	are	kill	X>Y	d	Yes	1243	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	86	1	680	0	k	W	150	0	simplified	impersonal	a soldier	are	kill	a thief	are	kill	X>Y	d	Yes	1347	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	87	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	an orphan	are	kill	X>Y	d	Yes	828	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	88	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	a hooligan	are	kill	X>Y	d	Yes	1009	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	89	1	680	0	k	W	150	0	simplified	impersonal	a mentor	are	kill	an elderly person	are	kill	X>Y	d	Yes	796	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	90	1	680	0	k	W	150	0	simplified	impersonal	a police officer	are	kill	a soldier	are	kill	X>Y	k	No	2002	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	91	1	680	0	k	W	150	0	simplified	impersonal	a university student	are	kill	a nun	are	kill	X>Y	d	Yes	1281	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	92	1	680	0	k	W	150	0	simplified	impersonal	a pedophile	are	kill	a billionaire	are	kill	X>Y	k	No	1086	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	93	1	680	0	k	W	150	0	simplified	impersonal	a judge	are	kill	a pedophile	are	kill	X>Y	d	Yes	863	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	94	1	680	0	k	W	150	0	simplified	impersonal	a hooligan	are	kill	a Member of Parliament	are	kill	X>Y	k	No	1305	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	95	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	a soldier	are	kill	X>Y	k	No	911	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	96	1	680	0	k	W	150	0	simplified	impersonal	a pedophile	are	kill	a homeless adult	are	kill	X>Y	k	No	1502	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	97	1	680	0	k	W	150	0	simplified	impersonal	a soldier	are	kill	an Olympian	are	kill	X>Y	k	No	1064	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	98	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a billionaire	are	kill	X>Y	d	Yes	1610	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	99	1	680	0	k	W	150	0	simplified	impersonal	an astronaut	are	kill	an elderly person	are	kill	X>Y	d	Yes	836	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	100	1	680	0	k	W	150	0	simplified	impersonal	a Member of Parliament	are	kill	a hooligan	are	kill	X>Y	d	Yes	931	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	101	1	680	0	k	W	150	0	simplified	impersonal	a terrorist	are	kill	a hooligan	are	kill	X>Y	k	No	956	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	102	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a nun	are	kill	X>Y	d	Yes	989	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	103	1	680	0	k	W	150	0	simplified	impersonal	a pedophile	are	kill	a hooligan	are	kill	X>Y	k	No	771	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	104	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	an adult	are	kill	X>Y	k	No	1801	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	105	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a judge	are	kill	X>Y	k	No	1085	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	106	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	a convict	are	kill	X>Y	k	No	775	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	107	1	680	0	k	W	150	0	simplified	impersonal	an adult	are	kill	a Member of Parliament	are	kill	X>Y	k	No	1725	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	108	1	680	0	k	W	150	0	simplified	impersonal	a pedophile	are	kill	an addict	are	kill	X>Y	k	No	1005	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	109	1	680	0	k	W	150	0	simplified	impersonal	a rapist	are	kill	a hooligan	are	kill	X>Y	k	No	987	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	110	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	a hooligan	are	kill	X>Y	d	Yes	1003	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	111	1	680	0	k	W	150	0	simplified	impersonal	an assassin	are	kill	an addict	are	kill	X>Y	k	No	1600	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	112	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	an adult	are	kill	X>Y	k	No	1328	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	113	1	680	0	k	W	150	0	simplified	impersonal	a thief	are	kill	an Olympian	are	kill	X>Y	k	No	862	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	114	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	a judge	are	kill	X>Y	k	No	1218	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	115	1	680	0	k	W	150	0	simplified	impersonal	a celebrity	are	kill	an adult	are	kill	X>Y	k	No	1313	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	116	1	680	0	k	W	150	0	simplified	impersonal	an Olympian	are	kill	a hooligan	are	kill	X>Y	k	No	775	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	117	1	680	0	k	W	150	0	simplified	impersonal	a nun	are	kill	a terrorist	are	kill	X>Y	d	Yes	1099	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	118	1	680	0	k	W	150	0	simplified	impersonal	a billionaire	are	kill	a pedophile	are	kill	X>Y	d	Yes	1080	0	0	0	0	N/A	-1	visible
expTerroristUK	10	UKtrst	1	119	1	680	0	k	W	150	0	simplified	impersonal	an elderly person	are	kill	a terrorist	are	kill	X>Y	d	Yes	1363	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	0	0	680	0	k	W	250	0	simplified	impersonal	an addict	are	kill	an assassin	are	kill	X>Y	d	No	27993	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	1	0	680	0	k	W	250	0	simplified	impersonal	a judge	are	kill	an Olympian	are	kill	X>Y	k	Yes	7006	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	2	0	680	0	k	W	250	0	simplified	impersonal	a mentor	are	kill	a pedophile	are	kill	X>Y	d	No	20583	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	3	0	680	0	k	W	250	0	simplified	impersonal	an elderly person	are	kill	an orphan	are	kill	X>Y	k	Yes	5243	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	4	0	680	0	k	W	250	0	simplified	impersonal	an addict	are	kill	a homeless adult	are	kill	X>Y	k	Yes	3963	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	5	0	680	0	k	W	250	0	simplified	impersonal	a celebrity	are	kill	an addict	are	kill	X>Y	d	No	7008	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	6	0	680	0	k	W	250	0	simplified	impersonal	a Member of Parliament	are	kill	an Olympian	are	kill	X>Y	k	Yes	7914	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	7	0	680	0	k	W	250	0	simplified	impersonal	a nun	are	kill	a rapist	are	kill	X>Y	d	No	4932	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	8	0	680	0	k	W	250	0	simplified	impersonal	an elderly person	are	kill	a celebrity	are	kill	X>Y	k	Yes	6956	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	9	0	680	0	k	W	250	0	simplified	impersonal	a homeless adult	are	kill	a mentor	are	kill	X>Y	k	Yes	2988	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	0	1	680	0	k	W	150	0	simplified	impersonal	a mentor	are	kill	a hooligan	are	kill	X>Y	k	Yes	3630	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	1	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a terrorist	are	kill	X>Y	k	Yes	3219	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	2	1	680	0	k	W	150	0	simplified	impersonal	an assassin	are	kill	a Member of Parliament	are	kill	X>Y	d	No	2849	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	3	1	680	0	k	W	150	0	simplified	impersonal	a convict	are	kill	a hooligan	are	kill	X>Y	k	Yes	7017	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	4	1	680	0	k	W	150	0	simplified	impersonal	an orphan	are	kill	a rapist	are	kill	X>Y	k	Yes	5752	0	0	0	0	N/A	-1	visible
expTerroristUK	11	UKtrst	1	5	1	680	0	k	W	150	0	simplified	impersonal	a homeless adult	are	kill	a judge	are	kill	X>Y	d	No	8439	0	0	0	0	N/A	-1	visible
