overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.05	an adult	a pedophile	35	UKtrst	1	1	1	simplified	impersonal	k	Yes	7.16239749735572	N/A	-1	0.034344262	0.015825463	0.068688525	1	1	TRUE	0.931311475	1	0.05	0.0576868892904008	7.10471060806532
0.05	a mentor	a pedophile	35	UKtrst	1	3	1	simplified	impersonal	k	Yes	6.88243747099785	N/A	-1	0.961666667	0.017395087	0.076666667	1	1	TRUE	0.923333333	1	0.05	-0.368917620593082	7.25135509159093
0.05	a rapist	an astronaut	35	UKtrst	1	9	1	simplified	impersonal	d	No	7.57301725605255	N/A	-1	0.047638462	0.018454336	0.095276923	-1	1	FALSE	-0.904723077	1	0.05	0.236631850203244	7.3363854058493
0.05	a pedophile	a mentor	35	UKtrst	1	25	1	simplified	impersonal	d	No	7.08506429395255	N/A	-1	0.961666667	0.017395087	0.076666667	-1	1	FALSE	-0.923333333	1	0.05	-0.256266299797298	7.34133059374985
0.05	a terrorist	a mentor	35	UKtrst	1	46	1	simplified	impersonal	d	No	7.25134498337221	N/A	-1	0.952975207	0.01892028	0.094049587	-1	1	FALSE	-0.905950413	1	0.05	-0.0899877730481702	7.34133275642038
0.05	a terrorist	an adult	35	UKtrst	1	97	1	simplified	impersonal	k	Yes	6.90975328164481	N/A	-1	0.040923077	0.018282672	0.081846154	-1	0	FALSE	-0.918153846	0	0.05	-0.431579474859877	7.34133275650469
0.05	a pedophile	an elderly person	35	UKtrst	1	94	1	simplified	impersonal	d	No	6.87832646829133	N/A	-1	0.032842975	0.01664706	0.06568595	-1	1	FALSE	-0.93431405	1	0.05	-0.463006288213362	7.34133275650469
0.15	a thief	a soldier	35	UKtrst	1	12	1	simplified	impersonal	d	No	7.32251043399739	N/A	-1	0.906613445	0.025824002	0.186773109	-1	1	FALSE	-0.813226891	1	0.15	-0.0176622325142795	7.34017266651167
0.15	an assassin	an astronaut	35	UKtrst	1	63	1	simplified	impersonal	d	No	6.99301512293296	N/A	-1	0.089882813	0.025109994	0.179765625	-1	1	FALSE	-0.820234375	1	0.15	-0.348317633571703	7.34133275650466
0.25	an addict	a rapist	35	UKtrst	1	41	1	simplified	impersonal	k	Yes	7.14834574390007	N/A	-1	0.141479675	0.031335374	0.28295935	1	1	TRUE	0.71704065	1	0.25	-0.192987011659162	7.34133275555923
0.25	a hooligan	an olympian	35	UKtrst	1	16	1	simplified	impersonal	d	No	6.96129604591017	N/A	-1	0.146115044	0.033726456	0.292230088	-1	1	FALSE	-0.707769912	1	0.25	-0.379868965306172	7.34116501121634
0.25	a rapist	an addict	35	UKtrst	1	32	1	simplified	impersonal	d	No	7.82763954636642	N/A	-1	0.141479675	0.031335374	0.28295935	-1	1	FALSE	-0.71704065	1	0.25	0.486306863192283	7.34133268317414
0.25	an elderly person	a convict	35	UKtrst	1	86	1	simplified	impersonal	k	Yes	7.19443685110033	N/A	-1	0.139190476	0.031039612	0.278380952	1	1	TRUE	0.721619048	1	0.25	-0.146895905404352	7.34133275650469
0.25	a hooligan	a mentor	35	UKtrst	1	84	1	simplified	impersonal	d	No	7.1731917424866	N/A	-1	0.121487603	0.02848289	0.242975207	-1	1	FALSE	-0.757024793	1	0.25	-0.168141014018088	7.34133275650469
0.25	an adult	an assassin	35	UKtrst	1	82	1	simplified	impersonal	k	Yes	7.00397413672268	N/A	-1	0.891219512	0.028783398	0.217560976	1	1	TRUE	0.782439024	1	0.25	-0.337358619782007	7.34133275650469
0.25	a mentor	a thief	35	UKtrst	1	93	1	simplified	impersonal	k	Yes	6.93925394604151	N/A	-1	0.874157025	0.02898668	0.25168595	1	1	TRUE	0.74831405	1	0.25	-0.402078810463179	7.34133275650469
0.25	a university student	a thief	35	UKtrst	1	79	1	simplified	impersonal	k	Yes	6.97447891102505	N/A	-1	0.87442735	0.03118012	0.251145299	1	1	TRUE	0.748854701	1	0.25	-0.366853845479642	7.34133275650469
0.25	a university student	a hooligan	35	UKtrst	1	18	1	simplified	impersonal	k	Yes	7.12286665859908	N/A	-1	0.858273504	0.031504583	0.283452991	1	1	TRUE	0.716547009	1	0.25	-0.21840231127597	7.34126896987505
0.25	a member of parliament	a rapist	35	UKtrst	1	19	1	simplified	impersonal	k	Yes	7.09090982207998	N/A	-1	0.855307692	0.031337817	0.289384615	1	1	TRUE	0.710615385	1	0.25	-0.250383600315613	7.3412934223956
0.25	a judge	an assassin	35	UKtrst	1	37	1	simplified	impersonal	k	Yes	7.57916796739608	N/A	-1	0.861274194	0.031699444	0.277451613	1	1	TRUE	0.722548387	1	0.25	0.237835217429966	7.34133274996611
0.25	a convict	a soldier	35	UKtrst	1	57	1	simplified	impersonal	d	No	7.26262860097424	N/A	-1	0.124821705	0.029687253	0.249643411	-1	1	FALSE	-0.750356589	1	0.25	-0.0787041555300325	7.34133275650427
0.35	a terrorist	a member of parliament	35	UKtrst	1	28	1	simplified	impersonal	d	No	7.53422832627409	N/A	-1	0.844918182	0.034703099	0.310163636	-1	1	FALSE	-0.689836364	1	0.35	0.192896076907551	7.34133224936654
0.35	a nun	a hooligan	35	UKtrst	1	54	1	simplified	impersonal	k	Yes	7.11314210870709	N/A	-1	0.159852459	0.032052521	0.319704918	1	1	TRUE	0.680295082	1	0.35	-0.228190647795836	7.34133275650292
0.35	a billionaire	a thief	35	UKtrst	1	69	1	simplified	impersonal	k	Yes	7.11558212618445	N/A	-1	0.801189189	0.038793088	0.397621622	1	1	TRUE	0.602378378	1	0.35	-0.225750630320232	7.34133275650469
0.35	an addict	an orphan	35	UKtrst	1	66	1	simplified	impersonal	d	No	7.17548971362422	N/A	-1	0.167077586	0.034000282	0.334155172	-1	1	FALSE	-0.665844828	1	0.35	-0.16584304288046	7.34133275650468
0.35	a thief	a billionaire	35	UKtrst	1	30	1	simplified	impersonal	d	No	7.55381085200823	N/A	-1	0.801189189	0.038793088	0.397621622	-1	1	FALSE	-0.602378378	1	0.35	0.212478288347311	7.34133256366092
0.45	a judge	a convict	35	UKtrst	1	35	1	simplified	impersonal	k	Yes	7.33171496972647	N/A	-1	0.201325581	0.034553151	0.402651163	1	1	TRUE	0.597348837	1	0.45	-0.0096177695831523	7.34133273930962
0.55	a billionaire	a convict	35	UKtrst	1	96	1	simplified	impersonal	k	Yes	7.07580886397839	N/A	-1	0.735190083	0.041215653	0.529619835	1	1	TRUE	0.470380165	1	0.55	-0.2655238925263	7.34133275650469
0.55	a member of parliament	an elderly person	35	UKtrst	1	118	1	simplified	impersonal	d	No	7.05531284333975	N/A	-1	0.266703704	0.041137924	0.533407407	-1	1	FALSE	-0.466592593	1	0.55	-0.286019913164935	7.34133275650469
0.55	a convict	a billionaire	35	UKtrst	1	36	1	simplified	impersonal	d	No	7.62948991639399	N/A	-1	0.735190083	0.041215653	0.529619835	-1	1	FALSE	-0.470380165	1	0.55	0.28815717049267	7.34133274590133
0.55	an addict	a mentor	35	UKtrst	1	117	1	simplified	impersonal	d	No	7.80302664363222	N/A	-1	0.746537815	0.04073616	0.50692437	-1	1	FALSE	-0.49307563	1	0.55	0.46169388712753	7.34133275650469
0.55	an addict	a thief	35	UKtrst	1	65	1	simplified	impersonal	d	No	7.66434663209862	N/A	-1	0.289793103	0.042155487	0.579586207	1	0	TRUE	0.420413793	0	0.55	0.323013875593939	7.34133275650468
0.55	a member of parliament	a hooligan	35	UKtrst	1	42	1	simplified	impersonal	k	Yes	7.16006920759613	N/A	-1	0.707463636	0.044322941	0.585072727	1	1	TRUE	0.414927273	1	0.55	-0.181263548325543	7.34133275592167
0.55	a soldier	a nun	35	UKtrst	1	51	1	simplified	impersonal	k	Yes	7.06817200038804	N/A	-1	0.287650407	0.041256931	0.575300813	1	1	TRUE	0.424699187	1	0.55	-0.273160756109128	7.34133275649717
0.55	a member of parliament	a thief	35	UKtrst	1	101	1	simplified	impersonal	k	Yes	6.99668148817654	N/A	-1	0.730127273	0.043729581	0.539745455	1	1	TRUE	0.460254545	1	0.55	-0.344651268328148	7.34133275650469
0.55	a member of parliament	an orphan	35	UKtrst	1	108	1	simplified	impersonal	d	No	7.04403289727469	N/A	-1	0.258554545	0.040329428	0.517109091	-1	1	FALSE	-0.482890909	1	0.55	-0.297299859230002	7.34133275650469
0.55	a soldier	a judge	35	UKtrst	1	49	1	simplified	impersonal	k	Yes	7.39572160860205	N/A	-1	0.293983333	0.042965829	0.587966667	1	1	TRUE	0.412033333	1	0.55	0.0543888521171265	7.34133275648492
0.65	an elderly person	a celebrity	35	UKtrst	1	22	1	simplified	impersonal	k	Yes	7.12608727329912	N/A	-1	0.306889908	0.045726782	0.613779817	1	1	TRUE	0.386220183	1	0.65	-0.215236259863714	7.34132353316284
0.65	a soldier	an olympian	35	UKtrst	1	70	1	simplified	impersonal	k	Yes	7.35308192051543	N/A	-1	0.664324561	0.045101837	0.671350877	1	1	TRUE	0.328649123	1	0.65	0.0117491640107463	7.34133275650469
0.65	a homeless adult	an elderly person	35	UKtrst	1	53	1	simplified	impersonal	d	No	8.26590733415575	N/A	-1	0.317927419	0.04210367	0.635854839	-1	1	FALSE	-0.364145161	1	0.65	0.924574577653918	7.34133275650183
0.65	an elderly person	a homeless adult	35	UKtrst	1	52	1	simplified	impersonal	k	Yes	6.98841318199959	N/A	-1	0.317927419	0.04210367	0.635854839	1	1	TRUE	0.364145161	1	0.65	-0.35291957450046	7.34133275650005
0.65	an addict	a judge	35	UKtrst	1	77	1	simplified	impersonal	k	Yes	7.6377164326648	N/A	-1	0.670290598	0.04306506	0.659418803	-1	0	FALSE	-0.340581197	0	0.65	0.296383676160112	7.34133275650469
0.65	a rapist	a terrorist	35	UKtrst	1	8	1	simplified	impersonal	k	Yes	8.06652149046999	N/A	-1	0.327384	0.041441162	0.654768	-1	0	FALSE	-0.345232	0	0.65	0.733211664475862	7.33330982599413
0.65	a celebrity	a convict	35	UKtrst	1	7	1	simplified	impersonal	k	Yes	7.04403289727469	N/A	-1	0.697247934	0.041301884	0.605504132	1	1	TRUE	0.394495868	1	0.65	-0.284289377770163	7.32832227504485
0.65	an orphan	a nun	35	UKtrst	1	13	1	simplified	impersonal	k	Yes	7.02375895473844	N/A	-1	0.310721311	0.042338439	0.621442623	1	1	TRUE	0.378557377	1	0.65	-0.316858430745682	7.34061738548412
0.65	an assassin	an addict	35	UKtrst	1	73	1	simplified	impersonal	d	No	7.20785987143248	N/A	-1	0.69553719	0.043238049	0.60892562	-1	1	FALSE	-0.39107438	1	0.65	-0.133472885072211	7.34133275650469
0.65	a homeless adult	an orphan	35	UKtrst	1	90	1	simplified	impersonal	k	Yes	7.09589322109753	N/A	-1	0.308401575	0.041915693	0.61680315	-1	0	FALSE	-0.38319685	0	0.65	-0.245439535407155	7.34133275650469
0.65	an addict	a billionaire	35	UKtrst	1	6	1	simplified	impersonal	d	No	7.72709448477984	N/A	-1	0.665	0.045195051	0.67	-1	1	FALSE	-0.33	1	0.65	0.406860331534163	7.32023415324568
0.65	a terrorist	a pedophile	35	UKtrst	1	102	1	simplified	impersonal	k	Yes	7.11232744471091	N/A	-1	0.304528455	0.040227584	0.609056911	1	1	TRUE	0.390943089	1	0.65	-0.229005311793776	7.34133275650469
0.65	a university student	a celebrity	35	UKtrst	1	47	1	simplified	impersonal	k	Yes	7.49164547360513	N/A	-1	0.345309091	0.04392244	0.690618182	1	1	TRUE	0.309381818	1	0.65	0.150312717152431	7.3413327564527
0.65	a pedophile	a hooligan	35	UKtrst	1	33	1	simplified	impersonal	d	No	7.23128700432762	N/A	-1	0.664211382	0.044606592	0.671577236	-1	1	FALSE	-0.328422764	1	0.65	-0.110045706957693	7.34133271128531
0.75	a judge	a police officer	35	UKtrst	1	24	1	simplified	impersonal	d	No	6.9985096422506	N/A	-1	0.386015625	0.043028534	0.77203125	-1	1	FALSE	-0.22796875	1	0.75	-0.342819606996765	7.34132924924737
0.75	a soldier	a police officer	35	UKtrst	1	29	1	simplified	impersonal	d	No	7.18083119904456	N/A	-1	0.376635659	0.041195439	0.753271318	1	0	TRUE	0.246728682	0	0.75	-0.160501244732726	7.34133244377728
0.75	an addict	a convict	35	UKtrst	1	92	1	simplified	impersonal	k	Yes	7.57044325205737	N/A	-1	0.369587302	0.042051098	0.739174603	1	1	TRUE	0.260825397	1	0.75	0.229110495552687	7.34133275650469
0.75	a celebrity	a police officer	35	UKtrst	1	10	1	simplified	impersonal	d	No	7.26542972325395	N/A	-1	0.358876033	0.041555957	0.717752066	-1	1	FALSE	-0.282247934	1	0.75	-0.072852242959689	7.33828196621364
0.75	an orphan	an adult	35	UKtrst	1	80	1	simplified	impersonal	k	Yes	7.14598446771439	N/A	-1	0.395822034	0.04666366	0.791644068	1	1	TRUE	0.208355932	1	0.75	-0.195348288790299	7.34133275650469
0.75	an olympian	a member of parliament	35	UKtrst	1	109	1	simplified	impersonal	k	Yes	7.10002716662926	N/A	-1	0.3744	0.047977729	0.7488	1	1	TRUE	0.2512	1	0.75	-0.241305589875427	7.34133275650469
0.75	an elderly person	a billionaire	35	UKtrst	1	11	1	simplified	impersonal	k	Yes	7.4121603349452	N/A	-1	0.365798165	0.045269409	0.73159633	1	1	TRUE	0.26840367	1	0.75	0.0727088522875228	7.33945148265768
0.75	a homeless adult	a mentor	35	UKtrst	1	107	1	simplified	impersonal	d	No	7.0335064842877	N/A	-1	0.367046154	0.040821089	0.734092308	-1	1	FALSE	-0.265907692	1	0.75	-0.30782627221699	7.34133275650469
0.75	an elderly person	an adult	35	UKtrst	1	71	1	simplified	impersonal	d	No	7.90801944463247	N/A	-1	0.3986	0.044520798	0.7972	1	0	TRUE	0.2028	0	0.75	0.566686688127785	7.34133275650469
0.75	a hooligan	a terrorist	35	UKtrst	1	34	1	simplified	impersonal	k	Yes	7.41818082272679	N/A	-1	0.621059322	0.043965567	0.757881356	1	1	TRUE	0.242118644	1	0.75	0.0768480941066905	7.3413327286201
0.75	an olympian	an elderly person	35	UKtrst	1	68	1	simplified	impersonal	k	Yes	7.62168499872461	N/A	-1	0.616603604	0.04506105	0.766792793	-1	0	FALSE	-0.233207207	0	0.75	0.280352242219926	7.34133275650469
0.75	a terrorist	a hooligan	35	UKtrst	1	21	1	simplified	impersonal	d	No	7.27586460054653	N/A	-1	0.621059322	0.043965567	0.757881356	-1	1	FALSE	-0.242118644	1	0.75	-0.0654531988152547	7.34131779936179
0.85	a university student	an orphan	35	UKtrst	1	45	1	simplified	impersonal	k	Yes	8.08085641964099	N/A	-1	0.411478632	0.045661422	0.822957265	-1	0	FALSE	-0.177042735	0	0.85	0.739523663273009	7.34133275636798
0.85	an astronaut	a homeless adult	35	UKtrst	1	119	1	simplified	impersonal	k	Yes	7.26612877955645	N/A	-1	0.419412214	0.043392138	0.838824427	1	1	TRUE	0.161175573	1	0.85	-0.0752039769482362	7.34133275650469
0.85	a soldier	an adult	35	UKtrst	1	43	1	simplified	impersonal	k	Yes	7.61233683716775	N/A	-1	0.590554622	0.044721475	0.818890756	1	1	TRUE	0.181109244	1	0.85	0.271004081022578	7.34133275614517
0.85	a nun	a university student	35	UKtrst	1	110	1	simplified	impersonal	d	No	7.16549347506085	N/A	-1	0.579628099	0.04388186	0.840743802	-1	1	FALSE	-0.159256198	1	0.85	-0.175839281443841	7.34133275650469
0.85	a judge	an astronaut	35	UKtrst	1	15	1	simplified	impersonal	k	Yes	7.4759059693674	N/A	-1	0.430330645	0.044709298	0.86066129	-1	0	FALSE	-0.13933871	0	0.85	0.134845239020877	7.34106073034652
0.85	a member of parliament	an addict	35	UKtrst	1	31	1	simplified	impersonal	k	Yes	7.50933526601659	N/A	-1	0.569805556	0.046965722	0.860388889	1	1	TRUE	0.139611111	1	0.85	0.168002628429267	7.34133263758732
0.85	a celebrity	a judge	35	UKtrst	1	72	1	simplified	impersonal	k	Yes	7.86978390253015	N/A	-1	0.419758929	0.047716839	0.839517857	-1	0	FALSE	-0.160482143	0	0.85	0.528451146025459	7.34133275650469
0.85	a university student	a nun	35	UKtrst	1	2	1	simplified	impersonal	k	Yes	7.26612877955645	N/A	-1	0.579628099	0.04388186	0.840743802	1	1	TRUE	0.159256198	1	0.85	0.0707093822189453	7.19541939733751
0.85	an olympian	a mentor	35	UKtrst	1	27	1	simplified	impersonal	d	No	8.55024104546244	N/A	-1	0.558853448	0.046298734	0.882293103	-1	1	FALSE	-0.117706897	1	0.85	1.20890911136441	7.34133193409803
0.85	a celebrity	a nun	35	UKtrst	1	14	1	simplified	impersonal	k	Yes	6.99484998583307	N/A	-1	0.44053913	0.04543181	0.881078261	-1	0	FALSE	-0.118921739	0	0.85	-0.346041636190548	7.34089162202362
0.85	a homeless adult	a university student	35	UKtrst	1	91	1	simplified	impersonal	d	No	7.23201033166476	N/A	-1	0.578496	0.044860031	0.843008	-1	1	FALSE	-0.156992	1	0.85	-0.109322424839928	7.34133275650469
0.95	an adult	a mentor	35	UKtrst	1	75	1	simplified	impersonal	d	No	7.78904040165748	N/A	-1	0.480545455	0.046604891	0.961090909	1	0	TRUE	0.038909091	0	0.95	0.44770764515279	7.34133275650469
0.95	a celebrity	a member of parliament	35	UKtrst	1	5	1	simplified	impersonal	k	Yes	7.24351297466548	N/A	-1	0.520631068	0.050282638	0.958737864	1	1	TRUE	0.0412621359999999	1	0.95	-0.0636049788855129	7.30711795355099
0.95	an orphan	a soldier	35	UKtrst	1	44	1	simplified	impersonal	k	Yes	7.44716835960004	N/A	-1	0.51975	0.045540706	0.9605	-1	0	FALSE	-0.0395	0	0.95	0.10583560331705	7.34133275628299
0.95	a university student	an astronaut	35	UKtrst	1	113	1	simplified	impersonal	k	Yes	7.29097477814298	N/A	-1	0.533778689	0.043323604	0.932442623	1	1	TRUE	0.067557377	1	0.95	-0.0503579783617054	7.34133275650469
0.95	an olympian	a homeless adult	35	UKtrst	1	76	1	simplified	impersonal	k	Yes	8.13885675069633	N/A	-1	0.455826446	0.044698618	0.911652893	1	1	TRUE	0.088347107	1	0.95	0.797523994191638	7.34133275650469
0.95	a soldier	an orphan	35	UKtrst	1	59	1	simplified	impersonal	d	No	7.15226885603254	N/A	-1	0.51975	0.045540706	0.9605	1	0	TRUE	0.0395	0	0.95	-0.18906390047199	7.34133275650453
0.95	a soldier	an elderly person	35	UKtrst	1	95	1	simplified	impersonal	k	Yes	7.51425465281641	N/A	-1	0.515145299	0.046544463	0.969709402	1	1	TRUE	0.030290598	1	0.95	0.172921896311723	7.34133275650469
0.95	a thief	an assassin	35	UKtrst	1	115	1	simplified	impersonal	k	Yes	7.45876269238096	N/A	-1	0.494268293	0.043528702	0.988536585	-1	0	FALSE	-0.011463415	0	0.95	0.117429935876273	7.34133275650469
0.95	a nun	a billionaire	35	UKtrst	1	48	1	simplified	impersonal	k	Yes	7.56734567601324	N/A	-1	0.501443478	0.046949754	0.997113043	-1	0	FALSE	-0.00288695699999997	0	0.95	0.22601291954061	7.34133275647263
0.95	a police officer	a mentor	35	UKtrst	1	38	1	simplified	impersonal	k	Yes	7.13009851012558	N/A	-1	0.471458015	0.043343804	0.942916031	1	1	TRUE	0.057083969	1	0.95	-0.211234242347087	7.34133275247267
0.05	a terrorist	a soldier	26	UKtrst	1	74	1	simplified	impersonal	k	No	8.34569287325387	N/A	-1	0.96492437	0.016585987	0.070151261	-1	1	FALSE	-0.929848739	1	0.05	0.219556249060876	8.12613662419299
0.05	a rapist	a mentor	26	UKtrst	1	111	1	simplified	impersonal	k	No	8.57828829077605	N/A	-1	0.95027907	0.019544972	0.09944186	-1	1	FALSE	-0.90055814	1	0.05	0.45215166658306	8.12613662419299
0.05	a soldier	a pedophile	26	UKtrst	1	89	1	simplified	impersonal	d	Yes	8.76577054398726	N/A	-1	0.025395161	0.014285664	0.050790323	1	1	TRUE	0.949209677	1	0.05	0.639633919794267	8.12613662419299
0.05	an orphan	a terrorist	26	UKtrst	1	30	1	simplified	impersonal	d	Yes	8.0375431851187	N/A	-1	0.029864407	0.016063776	0.059728814	1	1	TRUE	0.940271186	1	0.05	-0.0885934390743017	8.126136624193
0.05	a pedophile	a university student	26	UKtrst	1	61	1	simplified	impersonal	k	No	8.50936261230105	N/A	-1	0.961213115	0.017642591	0.07757377	-1	1	FALSE	-0.92242623	1	0.05	0.383225988108059	8.12613662419299
0.05	a rapist	an elderly person	26	UKtrst	1	72	1	simplified	impersonal	k	No	7.36960072052641	N/A	-1	0.039292683	0.018007748	0.078585366	-1	1	FALSE	-0.921414634	1	0.05	-0.75653590366658	8.12613662419299
0.05	a pedophile	an orphan	26	UKtrst	1	12	1	simplified	impersonal	k	No	8.02355239240435	N/A	-1	0.028674797	0.014648858	0.057349593	-1	1	FALSE	-0.942650407	1	0.05	-0.102585575779683	8.12613796818403
0.05	a soldier	a terrorist	26	UKtrst	1	56	1	simplified	impersonal	d	Yes	7.99226864327075	N/A	-1	0.96492437	0.016585987	0.070151261	1	1	TRUE	0.929848739	1	0.05	-0.133867980922244	8.12613662419299
0.05	a terrorist	a university student	26	UKtrst	1	44	1	simplified	impersonal	k	No	7.67693714581808	N/A	-1	0.954008547	0.019896838	0.091982906	-1	1	FALSE	-0.908017094	1	0.05	-0.44919947837491	8.12613662419299
0.05	a pedophile	a soldier	26	UKtrst	1	48	1	simplified	impersonal	k	No	7.25559127425367	N/A	-1	0.025395161	0.014285664	0.050790323	-1	1	FALSE	-0.949209677	1	0.05	-0.870545349939325	8.12613662419299
0.15	a rapist	a judge	26	UKtrst	1	78	1	simplified	impersonal	k	No	8.21743853773019	N/A	-1	0.929198413	0.022152029	0.141603175	-1	1	FALSE	-0.858396825	1	0.15	0.0913019135371975	8.12613662419299
0.15	a pedophile	a judge	26	UKtrst	1	107	1	simplified	impersonal	k	No	7.58528107863913	N/A	-1	0.948895161	0.020089609	0.102209677	-1	1	FALSE	-0.897790323	1	0.15	-0.540855545553864	8.12613662419299
0.15	a mentor	an assassin	26	UKtrst	1	104	1	simplified	impersonal	d	Yes	8.69701161799207	N/A	-1	0.900732283	0.027937936	0.198535433	1	1	TRUE	0.801464567	1	0.15	0.570874993799084	8.12613662419299
0.15	a nun	a terrorist	26	UKtrst	1	77	1	simplified	impersonal	d	Yes	8.63105744756528	N/A	-1	0.924688525	0.023205077	0.150622951	1	1	TRUE	0.849377049	1	0.15	0.504920823372295	8.12613662419299
0.15	a terrorist	a homeless adult	26	UKtrst	1	112	1	simplified	impersonal	k	No	7.61233683716775	N/A	-1	0.910452381	0.025098586	0.179095238	-1	1	FALSE	-0.820904762	1	0.15	-0.513799787025244	8.12613662419299
0.15	a rapist	a homeless adult	26	UKtrst	1	79	1	simplified	impersonal	k	No	8.09315669772264	N/A	-1	0.910634328	0.024718674	0.178731343	-1	1	FALSE	-0.821268657	1	0.15	-0.0329799264703521	8.12613662419299
0.15	an orphan	a thief	26	UKtrst	1	64	1	simplified	impersonal	d	Yes	8.25062008217469	N/A	-1	0.078847458	0.024532345	0.157694915	1	1	TRUE	0.842305085	1	0.15	0.124483457981702	8.12613662419299
0.15	a thief	a soldier	26	UKtrst	1	3	1	simplified	impersonal	k	No	7.49443021503157	N/A	-1	0.906613445	0.025824002	0.186773109	-1	1	FALSE	-0.813226891	1	0.15	-0.647766541781406	8.14219675681297
0.15	a hooligan	a soldier	26	UKtrst	1	80	1	simplified	impersonal	k	No	8.02387999273488	N/A	-1	0.098336134	0.02677938	0.196672269	-1	1	FALSE	-0.803327731	1	0.15	-0.102256631458111	8.12613662419299
0.15	a judge	a pedophile	26	UKtrst	1	54	1	simplified	impersonal	d	Yes	8.27486682068525	N/A	-1	0.948895161	0.020089609	0.102209677	1	1	TRUE	0.897790323	1	0.15	0.148730196492265	8.12613662419299
0.15	a soldier	a hooligan	26	UKtrst	1	70	1	simplified	impersonal	d	Yes	8.27180403115471	N/A	-1	0.098336134	0.02677938	0.196672269	1	1	TRUE	0.803327731	1	0.15	0.145667406961719	8.12613662419299
0.15	a terrorist	an olympian	26	UKtrst	1	51	1	simplified	impersonal	k	No	7.67925142595306	N/A	-1	0.050637168	0.019894328	0.101274336	-1	1	FALSE	-0.898725664	1	0.15	-0.446885198239931	8.12613662419299
0.15	a pedophile	a nun	26	UKtrst	1	18	1	simplified	impersonal	k	No	7.76004068088038	N/A	-1	0.944614173	0.019996424	0.110771654	-1	1	FALSE	-0.889228346	1	0.15	-0.366095945883959	8.12613662676434
0.25	an assassin	a nun	26	UKtrst	1	7	1	simplified	impersonal	k	No	8.77847995250849	N/A	-1	0.856574803	0.028804434	0.286850394	-1	1	FALSE	-0.713149606	1	0.25	0.652095818544774	8.12638413396371
0.25	an elderly person	a hooligan	26	UKtrst	1	9	1	simplified	impersonal	k	No	8.47386806667786	N/A	-1	0.111577586	0.02813358	0.223155172	1	0	TRUE	0.776844828	0	0.25	0.34770071592369	8.12616735075417
0.25	a rapist	a member of parliament	26	UKtrst	1	53	1	simplified	impersonal	k	No	7.41276401742656	N/A	-1	0.855307692	0.031337817	0.289384615	-1	1	FALSE	-0.710615385	1	0.25	-0.713372606766427	8.12613662419299
0.25	a celebrity	a rapist	26	UKtrst	1	25	1	simplified	impersonal	d	Yes	8.54636356871602	N/A	-1	0.874705882	0.029577311	0.250588235	1	1	TRUE	0.749411765	1	0.25	0.420226944521294	8.12613662419472
0.25	a billionaire	a terrorist	26	UKtrst	1	57	1	simplified	impersonal	d	Yes	7.79934339821592	N/A	-1	0.894315315	0.028663322	0.211369369	1	1	TRUE	0.788630631	1	0.25	-0.326793225977069	8.12613662419299
0.25	an elderly person	a convict	26	UKtrst	1	49	1	simplified	impersonal	d	Yes	8.54500289205551	N/A	-1	0.139190476	0.031039612	0.278380952	1	1	TRUE	0.721619048	1	0.25	0.418866267862516	8.12613662419299
0.25	a homeless adult	an assassin	26	UKtrst	1	35	1	simplified	impersonal	k	No	7.93092537248339	N/A	-1	0.851590909	0.032314042	0.296818182	1	0	TRUE	0.703181818	0	0.25	-0.195211251709601	8.12613662419299
0.25	a pedophile	an addict	26	UKtrst	1	17	1	simplified	impersonal	k	No	8.34093322600088	N/A	-1	0.118520661	0.030406322	0.237041322	-1	1	FALSE	-0.762958678	1	0.25	0.214796594509947	8.12613663149093
0.25	an olympian	a thief	26	UKtrst	1	101	1	simplified	impersonal	d	Yes	8.43337670532313	N/A	-1	0.130849558	0.031560707	0.261699115	1	1	TRUE	0.738300885	1	0.25	0.307240081130137	8.12613662419299
0.25	a hooligan	a university student	26	UKtrst	1	5	1	simplified	impersonal	k	No	7.84384863815247	N/A	-1	0.858273504	0.031504583	0.283452991	-1	1	FALSE	-0.716547009	1	0.25	-0.284281736211066	8.12813037436354
0.25	a mentor	a hooligan	26	UKtrst	1	52	1	simplified	impersonal	d	Yes	7.44366368311559	N/A	-1	0.121487603	0.02848289	0.242975207	1	1	TRUE	0.757024793	1	0.25	-0.682472941077399	8.12613662419299
0.25	a billionaire	a rapist	26	UKtrst	1	47	1	simplified	impersonal	d	Yes	7.80180040190897	N/A	-1	0.891907563	0.028635424	0.216184874	1	1	TRUE	0.783815126	1	0.25	-0.324336222284017	8.12613662419299
0.25	an orphan	a hooligan	26	UKtrst	1	119	1	simplified	impersonal	d	Yes	7.93951526066241	N/A	-1	0.101254237	0.02776511	0.202508475	1	1	TRUE	0.797491525	1	0.25	-0.186621363530583	8.12613662419299
0.25	an assassin	a judge	26	UKtrst	1	76	1	simplified	impersonal	k	No	7.85631957140659	N/A	-1	0.861274194	0.031699444	0.277451613	-1	1	FALSE	-0.722548387	1	0.25	-0.269817052786402	8.12613662419299
