overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.05	a pedophile	47 olympians	11	UKQuant	1	61	1	simplified	impersonal	d	No	8.93089098445088	N/A	-1	0.952	0.0187282462934456	0.0959999999999999	-1	1	FALSE	-0.904	1	0.05	0.594051343265242	8.33683964118564
0.05	a pedophile	an orphan	11	UKQuant	1	92	1	simplified	impersonal	d	No	7.92008319905323	N/A	-1	0.0280813008130081	0.0154203479030839	0.0561626016260163	-1	1	FALSE	-0.943837398373984	1	0.05	-0.243108944754244	8.16319214380748
0.05	9 rapists	6 elderly people	11	UKQuant	1	3	1	simplified	impersonal	d	No	8.48322267184508	N/A	-1	0.959737704918033	0.0178850449587835	0.0805245901639344	-1	1	FALSE	-0.919475409836066	1	0.05	-0.30470348130144	8.78792615314652
0.05	an elderly person	9 rapists	11	UKQuant	1	2	1	simplified	impersonal	k	Yes	8.80146947073318	N/A	-1	0.0419304347826087	0.0185257290147453	0.0838608695652174	1	1	TRUE	0.916139130434783	1	0.05	0.00398018952329338	8.79748928120989
0.15	9 rapists	a nun	11	UKQuant	1	28	1	simplified	impersonal	d	No	8.44160720445964	N/A	-1	0.0643305785123967	0.0215100298068296	0.128661157024793	-1	1	FALSE	-0.871338842975207	1	0.15	-0.128464960898679	8.57007216535832
0.15	47 pedophiles	5 celebrities	11	UKQuant	1	63	1	simplified	impersonal	d	No	8.16365617616843	N/A	-1	0.099424	0.0257609753668578	0.198848	-1	1	FALSE	-0.801152	1	0.15	-0.160763470675336	8.32441964684377
0.15	an astronaut	53 rapists	11	UKQuant	1	118	1	simplified	impersonal	k	Yes	7.91971976092457	N/A	-1	0.0923083333333333	0.0257641946173335	0.184616666666667	1	1	TRUE	0.815383333333333	1	0.15	-0.125115800477713	8.04483556140229
0.15	a terrorist	a judge	11	UKQuant	1	44	1	simplified	impersonal	d	No	8.29554851622576	N/A	-1	0.929966386554622	0.0231360028785127	0.140067226890756	-1	1	FALSE	-0.859932773109244	1	0.15	-0.154466163579114	8.45001467980488
0.15	a rapist	8 billionaires	11	UKQuant	1	73	1	simplified	impersonal	d	No	8.29429960885724	N/A	-1	0.902706766917293	0.0253995287875023	0.194586466165414	-1	1	FALSE	-0.805413533834586	1	0.15	0.029346705541041	8.26495290331619
0.15	6 elderly people	3 pedophiles	11	UKQuant	1	96	1	simplified	impersonal	k	Yes	7.9251575122247	N/A	-1	0.0573089430894309	0.0202874866735182	0.114617886178862	1	1	TRUE	0.885382113821138	1	0.15	-0.218341429131155	8.14349894135586
0.15	48 soldiers	a hooligan	11	UKQuant	1	103	1	simplified	impersonal	k	Yes	8.4595640785796	N/A	-1	0.902620689655172	0.0267936305090119	0.194758620689655	1	1	TRUE	0.805241379310345	1	0.15	0.349182279084332	8.11038179949527
0.15	3 pedophiles	a soldier	11	UKQuant	1	22	1	simplified	impersonal	d	No	8.43533216493592	N/A	-1	0.0531583333333333	0.0204962876184804	0.106316666666667	-1	1	FALSE	-0.893683333333333	1	0.15	-0.183479031194201	8.61881119613012
0.15	4 nuns	9 rapists	11	UKQuant	1	70	1	simplified	impersonal	k	Yes	7.85166117788927	N/A	-1	0.904123966942149	0.0273286850597947	0.191752066115702	1	1	TRUE	0.808247933884298	1	0.15	-0.430680886162986	8.28234206405225
0.15	a terrorist	50 elderly people	11	UKQuant	1	120	1	simplified	impersonal	d	No	8.24170315972982	N/A	-1	0.940173553719008	0.0213321483207895	0.119652892561984	-1	1	FALSE	-0.880347107438016	1	0.15	0.205080348302467	8.03662281142735
0.25	49 mentors	a thief	11	UKQuant	1	19	1	simplified	impersonal	d	No	8.08332860878638	N/A	-1	0.861852459016393	0.0321203143748862	0.276295081967213	1	0	TRUE	0.723704918032787	0	0.25	-0.560659513312656	8.64398812209903
0.25	3 pedophiles	52 billionaires	11	UKQuant	1	38	1	simplified	impersonal	d	No	7.66949525100769	N/A	-1	0.115887096774194	0.0286167530364714	0.231774193548387	-1	1	FALSE	-0.768225806451613	1	0.25	-0.823915823184405	8.4934110741921
0.25	52 terrorists	an adult	11	UKQuant	1	56	1	simplified	impersonal	d	No	8.54869185847561	N/A	-1	0.10636974789916	0.0280175580146481	0.212739495798319	-1	1	FALSE	-0.787260504201681	1	0.25	0.180002065947431	8.36868979252818
0.25	49 astronauts	a thief	11	UKQuant	1	26	1	simplified	impersonal	d	No	9.07897805377936	N/A	-1	0.880327731092437	0.0297975805200829	0.239344537815126	1	0	TRUE	0.760655462184874	0	0.25	0.492894749050599	8.58608330472876
0.25	a thief	49 mentors	11	UKQuant	1	71	1	simplified	impersonal	d	No	8.61141186665522	N/A	-1	0.861852459016393	0.0321203143748862	0.276295081967213	-1	1	FALSE	-0.723704918032787	1	0.25	0.334908301425237	8.27650356522998
0.25	a soldier	51 assassins	11	UKQuant	1	89	1	simplified	impersonal	k	Yes	7.94590959861313	N/A	-1	0.140443548387097	0.0303604644395498	0.280887096774194	1	1	TRUE	0.719112903225806	1	0.25	-0.232432140202922	8.17834173881606
0.25	52 terrorists	47 university students	11	UKQuant	1	12	1	simplified	impersonal	d	No	9.10642325855641	N/A	-1	0.89753781512605	0.0279932198049622	0.204924369747899	-1	1	FALSE	-0.795075630252101	1	0.25	0.401513036594549	8.70491022196186
0.25	9 adults	a hooligan	11	UKQuant	1	116	1	simplified	impersonal	k	Yes	7.79482315217939	N/A	-1	0.861860655737705	0.0317186271636784	0.27627868852459	1	1	TRUE	0.72372131147541	1	0.25	-0.258345219746864	8.05316837192625
0.25	an assassin	3 olympians	11	UKQuant	1	39	1	simplified	impersonal	d	No	8.2117543973752	N/A	-1	0.854507575757576	0.0290238066178167	0.290984848484849	-1	1	FALSE	-0.709015151515151	1	0.25	-0.274292101989808	8.486046499365
0.25	an assassin	a nun	11	UKQuant	1	58	1	simplified	impersonal	d	No	8.14380797677148	N/A	-1	0.855204724409449	0.0313060077667915	0.289590551181102	-1	1	FALSE	-0.710409448818898	1	0.25	-0.212002919025787	8.35581089579727
0.25	a thief	4 homeless adults	11	UKQuant	1	64	1	simplified	impersonal	d	No	7.98139158158007	N/A	-1	0.873775862068966	0.0297429281702389	0.252448275862069	-1	1	FALSE	-0.747551724137931	1	0.25	-0.336885336135916	8.31827691771599
0.25	50 elderly people	52 terrorists	11	UKQuant	1	42	1	simplified	impersonal	k	Yes	7.92262357421729	N/A	-1	0.879089430894309	0.0285526209201283	0.241821138211382	1	1	TRUE	0.758178861788618	1	0.25	-0.54164714859266	8.46427072280995
0.25	a thief	5 orphans	11	UKQuant	1	82	1	simplified	impersonal	d	No	7.74673290775362	N/A	-1	0.876677685950413	0.028188421161886	0.246644628099173	-1	1	FALSE	-0.753355371900827	1	0.25	-0.468267203936606	8.21500011169023
0.25	a mentor	a hooligan	11	UKQuant	1	20	1	simplified	impersonal	k	Yes	8.53424694598207	N/A	-1	0.119528925619835	0.0295579323156627	0.239057851239669	1	1	TRUE	0.760942148760331	1	0.25	-0.101287895659729	8.63553484164179
0.35	a billionaire	6 thieves	11	UKQuant	1	13	1	simplified	impersonal	k	Yes	8.37655086161377	N/A	-1	0.176035714285714	0.0357760619728297	0.352071428571429	1	1	TRUE	0.647928571428571	1	0.35	-0.3194655995252	8.69601646113897
0.35	47 university students	7 convicts	11	UKQuant	1	67	1	simplified	impersonal	k	Yes	8.45935219172639	N/A	-1	0.841529411764706	0.0330127729796904	0.316941176470588	1	1	TRUE	0.683058823529412	1	0.35	0.15923826373694	8.30011392798945
0.35	50 elderly people	50 thieves	11	UKQuant	1	16	1	simplified	impersonal	d	No	8.55313931818971	N/A	-1	0.806620967741935	0.0362497656562124	0.386758064516129	1	0	TRUE	0.613241935483871	0	0.35	-0.116579827359384	8.66971914554909
0.35	7 assassins	48 nuns	11	UKQuant	1	50	1	simplified	impersonal	d	No	9.05742226555147	N/A	-1	0.814544642857143	0.0365016689060907	0.370910714285714	-1	1	FALSE	-0.629089285714286	1	0.35	0.648955089143685	8.40846717640778
0.35	7 assassins	49 mentors	11	UKQuant	1	101	1	simplified	impersonal	d	No	8.61685751452918	N/A	-1	0.845008403361345	0.0341236006658634	0.309983193277311	-1	1	FALSE	-0.690016806722689	1	0.35	0.49718469716694	8.11967281736224
0.35	50 police officers	7 assassins	11	UKQuant	1	49	1	simplified	impersonal	k	Yes	8.39908510293591	N/A	-1	0.838203703703704	0.0346193578835525	0.323592592592593	1	1	TRUE	0.676407407407407	1	0.35	-0.0161816474139531	8.41526675034986
0.35	9 judges	7 assassins	11	UKQuant	1	76	1	simplified	impersonal	k	Yes	7.57609734062311	N/A	-1	0.188783783783784	0.0368794682936103	0.377567567567568	1	1	TRUE	0.622432432432432	1	0.35	-0.671840863943808	8.24793820456692
0.35	5 hooligans	49 astronauts	11	UKQuant	1	99	1	simplified	impersonal	d	No	7.9098566672694	N/A	-1	0.808825396825397	0.0356051085944641	0.382349206349206	-1	1	FALSE	-0.617650793650794	1	0.35	-0.219242991491462	8.12909965876086
0.35	a hooligan	3 university students	11	UKQuant	1	43	1	simplified	impersonal	d	No	7.793999089504	N/A	-1	0.846992	0.0318455974677518	0.306016	-1	1	FALSE	-0.693984	1	0.35	-0.6631177497167	8.4571168392207
0.35	a mentor	a convict	11	UKQuant	1	97	1	simplified	impersonal	k	Yes	7.57044325205737	N/A	-1	0.157961832061069	0.0317469591606168	0.315923664122137	1	1	TRUE	0.684076335877863	1	0.35	-0.568221057210804	8.13866430926818
0.45	50 elderly people	an addict	11	UKQuant	1	57	1	simplified	impersonal	d	No	8.25322764558177	N/A	-1	0.77809243697479	0.0381200858535111	0.44381512605042	1	0	TRUE	0.55618487394958	0	0.45	-0.108999334794525	8.3622269803763
0.45	52 terrorists	4 members of parliament	11	UKQuant	1	30	1	simplified	impersonal	d	No	8.06211758275474	N/A	-1	0.792653846153846	0.0345033178184206	0.414692307692308	-1	1	FALSE	-0.585307692307692	1	0.45	-0.492174134448058	8.5542917172028
0.45	5 astronauts	an addict	11	UKQuant	1	114	1	simplified	impersonal	k	Yes	7.66011431917393	N/A	-1	0.757836206896552	0.0405528528826384	0.484327586206897	1	1	TRUE	0.515672413793103	1	0.45	-0.40150867896647	8.0616229981404
0.45	3 olympians	51 assassins	11	UKQuant	1	46	1	simplified	impersonal	d	No	8.39773375137891	N/A	-1	0.761419847328244	0.0357325263195461	0.477160305343511	1	0	TRUE	0.522839694656489	0	0.45	-0.0382302889093413	8.43596404028825
0.45	an assassin	4 members of parliament	11	UKQuant	1	9	1	simplified	impersonal	d	No	9.08398318309966	N/A	-1	0.776194029850746	0.0364770377240266	0.447611940298507	-1	1	FALSE	-0.552388059701493	1	0.45	0.352001155174346	8.73198202792531
0.45	a convict	9 rapists	11	UKQuant	1	105	1	simplified	impersonal	k	Yes	8.4848765899397	N/A	-1	0.209346456692913	0.0350957674920812	0.418692913385827	1	1	TRUE	0.581307086614173	1	0.45	0.383651941748257	8.10122464819144
0.45	an addict	an adult	11	UKQuant	1	27	1	simplified	impersonal	d	No	8.42310226801664	N/A	-1	0.221591304347826	0.0379919400464293	0.443182608695652	-1	1	FALSE	-0.556817391304348	1	0.45	-0.154946420995351	8.57804868901199
0.45	50 police officers	a convict	11	UKQuant	1	51	1	simplified	impersonal	k	Yes	8.63905677917308	N/A	-1	0.795606557377049	0.0367264157569131	0.408786885245902	1	1	TRUE	0.591213114754098	1	0.45	0.237340014271684	8.40171676490139
0.45	an addict	49 mentors	11	UKQuant	1	74	1	simplified	impersonal	d	No	8.40893960597598	N/A	-1	0.753483333333333	0.0401252037555059	0.493033333333333	-1	1	FALSE	-0.506966666666667	1	0.45	0.149699473972722	8.25924013200326
0.55	6 elderly people	a member of parliament	11	UKQuant	1	104	1	simplified	impersonal	k	Yes	7.80832305039106	N/A	-1	0.712587719298246	0.0435253889067707	0.574824561403509	1	1	TRUE	0.425175438596491	1	0.55	-0.297463561336229	8.10578661172728
0.55	53 judges	a convict	11	UKQuant	1	112	1	simplified	impersonal	k	Yes	7.9218984110238	N/A	-1	0.741617647058823	0.0374988526413348	0.516764705882353	1	1	TRUE	0.483235294117647	1	0.55	-0.148302809820132	8.07020122084393
0.55	49 orphans	4 nuns	11	UKQuant	1	78	1	simplified	impersonal	k	Yes	7.82564473221999	N/A	-1	0.294552845528455	0.0406765218000185	0.589105691056911	1	1	TRUE	0.410894308943089	1	0.55	-0.411154385000279	8.23679911722027
0.55	8 terrorists	a thief	11	UKQuant	1	45	1	simplified	impersonal	d	No	8.89781900951076	N/A	-1	0.2617	0.0383912678222608	0.5234	-1	1	FALSE	-0.4766	1	0.55	0.454855138925572	8.44296387058519
0.55	an addict	a mentor	11	UKQuant	1	81	1	simplified	impersonal	d	No	7.53369370984863	N/A	-1	0.745344537815126	0.0410919175574186	0.509310924369748	-1	1	FALSE	-0.490689075630252	1	0.55	-0.686696978403694	8.22039068825233
0.55	9 judges	a convict	11	UKQuant	1	59	1	simplified	impersonal	k	Yes	7.91095738284559	N/A	-1	0.72644	0.0385199453035202	0.54712	1	1	TRUE	0.45288	1	0.55	-0.438483818094739	8.34944120094033
0.55	51 convicts	48 homeless adults	11	UKQuant	1	31	1	simplified	impersonal	d	No	8.50875771259514	N/A	-1	0.739585585585586	0.0404577044914491	0.520828828828829	-1	1	FALSE	-0.479171171171171	1	0.55	-0.0377292491572021	8.54648696175234
0.55	a nun	49 orphans	11	UKQuant	1	69	1	simplified	impersonal	d	No	8.66440557109662	N/A	-1	0.721217741935484	0.0398828414768817	0.557564516129032	-1	1	FALSE	-0.442435483870968	1	0.55	0.376182487136896	8.28822308395973
0.55	an orphan	5 celebrities	11	UKQuant	1	111	1	simplified	impersonal	k	Yes	8.29354951506035	N/A	-1	0.288248	0.0403262284462693	0.576496	1	1	TRUE	0.423504	1	0.55	0.219012270573307	8.07453724448704
0.55	an olympian	4 soldiers	11	UKQuant	1	10	1	simplified	impersonal	d	No	8.1969879272589	N/A	-1	0.70485593220339	0.0421705617616118	0.59028813559322	-1	1	FALSE	-0.40971186440678	1	0.55	-0.525904604650282	8.72289253190918
0.55	an elderly person	4 members of parliament	11	UKQuant	1	93	1	simplified	impersonal	d	No	8.87290767425985	N/A	-1	0.259111111111111	0.0384159167659428	0.518222222222222	1	0	TRUE	0.481777777777778	0	0.55	0.714692548784715	8.15821512547513
0.55	an addict	a thief	11	UKQuant	1	113	1	simplified	impersonal	d	No	8.18785544369562	N/A	-1	0.290103448275862	0.0419275379867255	0.580206896551724	1	0	TRUE	0.419793103448276	0	0.55	0.12195889607707	8.06589654761855
0.65	5 hooligans	48 members of parliament	11	UKQuant	1	90	1	simplified	impersonal	d	No	8.56483984488359	N/A	-1	0.680821705426357	0.0413696492853217	0.638356589147287	-1	1	FALSE	-0.361643410852713	1	0.65	0.391584659349661	8.17325518553393
0.65	a homeless adult	an elderly person	11	UKQuant	1	5	1	simplified	impersonal	d	No	9.02087334702136	N/A	-1	0.320427419354839	0.0418194747748887	0.640854838709677	-1	1	FALSE	-0.359145161290323	1	0.65	0.251866519280343	8.76900682774101
0.65	6 elderly people	a nun	11	UKQuant	1	62	1	simplified	impersonal	k	Yes	8.10982627601848	N/A	-1	0.662277777777778	0.0421378351567738	0.675444444444445	1	1	TRUE	0.324555555555555	1	0.65	-0.220780836711031	8.33060711272951
0.65	an assassin	an addict	11	UKQuant	1	77	1	simplified	impersonal	d	No	7.96935774201635	N/A	-1	0.694247933884298	0.04216497339607	0.611504132231405	-1	1	FALSE	-0.388495867768595	1	0.65	-0.272990711303324	8.24234845331967
0.65	6 addicts	50 police officers	11	UKQuant	1	53	1	simplified	impersonal	d	No	8.38206051742474	N/A	-1	0.655513043478261	0.0437676265354057	0.688973913043478	-1	1	FALSE	-0.311026086956522	1	0.65	-0.00630149251946044	8.3883620099442
0.65	a thief	50 addicts	11	UKQuant	1	109	1	simplified	impersonal	d	No	8.42617379302907	N/A	-1	0.677901639344262	0.0418196804968908	0.644196721311475	-1	1	FALSE	-0.355803278688525	1	0.65	0.342869535054486	8.08330425797458
0.65	a member of parliament	6 police officers	11	UKQuant	1	88	1	simplified	impersonal	d	No	8.7212762399917	N/A	-1	0.667580357142857	0.0444212278893366	0.664839285714286	-1	1	FALSE	-0.335160714285714	1	0.65	0.537810903137309	8.1834653368544
0.65	6 addicts	4 homeless adults	11	UKQuant	1	94	1	simplified	impersonal	d	No	8.1958853913148	N/A	-1	0.661243697478992	0.0428147876176121	0.677512605042017	-1	1	FALSE	-0.322487394957983	1	0.65	0.0426112992197591	8.15327409209504
0.65	6 addicts	a hooligan	11	UKQuant	1	108	1	simplified	impersonal	d	No	8.09346227450118	N/A	-1	0.656446280991736	0.0430627289398266	0.687107438016529	1	0	TRUE	0.312892561983471	0	0.65	0.00572656503888958	8.08773570946229
0.65	6 addicts	a thief	11	UKQuant	1	4	1	simplified	impersonal	d	No	8.61341204915678	N/A	-1	0.681685950413223	0.0416935351984467	0.636628099173554	1	0	TRUE	0.363371900826446	0	0.65	-0.165020119474542	8.77843216863132
0.65	a rapist	51 convicts	11	UKQuant	1	36	1	simplified	impersonal	d	No	8.43554920237573	N/A	-1	0.661823529411765	0.0436011153632433	0.676352941176471	-1	1	FALSE	-0.323647058823529	1	0.65	-0.0727523180301031	8.50830152040583
0.65	5 celebrities	5 orphans	11	UKQuant	1	23	1	simplified	impersonal	d	No	8.09101504171053	N/A	-1	0.304578125	0.0398083235334574	0.60915625	-1	1	FALSE	-0.39084375	1	0.65	-0.519524908750739	8.61053995046127
0.65	50 addicts	a university student	11	UKQuant	1	117	1	simplified	impersonal	d	No	8.25945819533241	N/A	-1	0.319396694214876	0.042205820614318	0.638793388429752	-1	1	FALSE	-0.361206611570248	1	0.65	0.210471345336087	8.04898684999632
0.75	48 soldiers	49 mentors	11	UKQuant	1	32	1	simplified	impersonal	k	Yes	9.07406235368355	N/A	-1	0.637900826446281	0.0425567034516162	0.724198347107438	1	1	TRUE	0.275801652892562	1	0.75	0.535323717259566	8.53873863642399
0.75	a convict	6 addicts	11	UKQuant	1	55	1	simplified	impersonal	d	No	8.64628976475065	N/A	-1	0.609809160305343	0.0433612252300273	0.780381679389313	-1	1	FALSE	-0.219618320610687	1	0.75	0.271090092186437	8.37519967256421
0.75	a nun	49 astronauts	11	UKQuant	1	17	1	simplified	impersonal	d	No	8.79026911147866	N/A	-1	0.638032520325203	0.0444406897877451	0.723934959349593	-1	1	FALSE	-0.276065040650407	1	0.75	0.129189287423525	8.66107982405513
0.75	50 addicts	an olympian	11	UKQuant	1	100	1	simplified	impersonal	d	No	8.4595640785796	N/A	-1	0.372461538461538	0.0437119721475377	0.744923076923077	-1	1	FALSE	-0.255076923076923	1	0.75	0.335194941882685	8.12436913669692
0.75	52 billionaires	an orphan	11	UKQuant	1	11	1	simplified	impersonal	k	Yes	8.859647499715	N/A	-1	0.387032520325203	0.0421243519030825	0.774065040650406	-1	0	FALSE	-0.225934959349594	0	0.75	0.145778744739095	8.7138687549759
0.75	6 elderly people	a judge	11	UKQuant	1	52	1	simplified	impersonal	d	No	8.70946507906336	N/A	-1	0.639691056910569	0.0451682482341156	0.720617886178862	1	0	TRUE	0.279382113821138	0	0.75	0.314449918688045	8.39501516037532
0.75	48 members of parliament	a mentor	11	UKQuant	1	119	1	simplified	impersonal	k	Yes	8.35113860708615	N/A	-1	0.399688	0.0439677588673771	0.799376	-1	0	FALSE	-0.200624	0	0.75	0.310424319535764	8.04071428755039
0.75	6 elderly people	an astronaut	11	UKQuant	1	85	1	simplified	impersonal	k	Yes	8.08733292647335	N/A	-1	0.622157480314961	0.0427358614152786	0.755685039370079	1	1	TRUE	0.244314960629921	1	0.75	-0.111728180797053	8.1990611072704
0.85	47 university students	48 nuns	11	UKQuant	1	14	1	simplified	impersonal	k	Yes	8.53699581871242	N/A	-1	0.584362068965517	0.0463173145696514	0.831275862068966	1	1	TRUE	0.168724137931034	1	0.85	-0.150191185477432	8.68718700418985
0.85	3 university students	50 police officers	11	UKQuant	1	29	1	simplified	impersonal	d	No	8.21419441485256	N/A	-1	0.431579831932773	0.0456352252325989	0.863159663865546	-1	1	FALSE	-0.136840336134454	1	0.85	-0.347958898896605	8.56215331374917
0.85	48 homeless adults	9 judges	11	UKQuant	1	66	1	simplified	impersonal	d	No	8.60428789826717	N/A	-1	0.59230701754386	0.0446726460682712	0.815385964912281	1	0	TRUE	0.184614035087719	0	0.85	0.298163520021154	8.30612437824602
0.85	48 nuns	50 police officers	11	UKQuant	1	83	1	simplified	impersonal	d	No	8.24931374626064	N/A	-1	0.436627272727273	0.0474937598793295	0.873254545454545	-1	1	FALSE	-0.126745454545455	1	0.85	0.0396652360620386	8.2096485101986
0.85	an elderly person	5 astronauts	11	UKQuant	1	68	1	simplified	impersonal	k	Yes	8.80086724247048	N/A	-1	0.434491379310345	0.0462176244799536	0.86898275862069	1	1	TRUE	0.13101724137931	1	0.85	0.506720307842116	8.29414693462836
0.85	5 orphans	52 billionaires	11	UKQuant	1	106	1	simplified	impersonal	k	Yes	7.61529833982581	N/A	-1	0.569857142857143	0.0432612550353412	0.860285714285714	1	1	TRUE	0.139714285714286	1	0.85	-0.481397328843311	8.09669566866913
0.85	a mentor	an orphan	11	UKQuant	1	1	1	simplified	impersonal	d	No	8.80971354050827	N/A	-1	0.405491803278689	0.0461780602855513	0.810983606557377	-1	1	FALSE	-0.189016393442623	1	0.85	0.00259148412269461	8.80712205638557
0.85	49 orphans	50 elderly people	11	UKQuant	1	7	1	simplified	impersonal	k	Yes	9.32241827538153	N/A	-1	0.56390243902439	0.0442518659945171	0.872195121951219	1	1	TRUE	0.127804878048781	1	0.85	0.572058180192883	8.75036009518865
0.85	7 convicts	an assassin	11	UKQuant	1	54	1	simplified	impersonal	k	Yes	9.09851455679393	N/A	-1	0.561661290322581	0.0460506406510961	0.876677419354839	1	1	TRUE	0.123322580645161	1	0.85	0.716757593519789	8.38175696327414
0.85	5 astronauts	5 orphans	11	UKQuant	1	48	1	simplified	impersonal	d	No	8.56826646160024	N/A	-1	0.438148760330579	0.0464263517883954	0.876297520661157	-1	1	FALSE	-0.123702479338843	1	0.85	0.146150616828507	8.42211584477173
0.85	50 elderly people	53 judges	11	UKQuant	1	60	1	simplified	impersonal	d	No	8.51779301148821	N/A	-1	0.563255813953488	0.0440393830572247	0.873488372093023	1	0	TRUE	0.126511627906977	0	0.85	0.174675451090769	8.34311756039744
0.85	53 adults	an adult	11	UKQuant	1	65	1	simplified	impersonal	k	Yes	9.04204005654448	N/A	-1	0.564466666666667	0.0460274758000971	0.871066666666667	1	1	TRUE	0.128933333333333	1	0.85	0.729861454655058	8.31217860188942
0.85	5 mentors	47 university students	11	UKQuant	1	41	1	simplified	impersonal	d	No	8.90801832278489	N/A	-1	0.551465517241379	0.0465183614629423	0.897068965517241	-1	1	FALSE	-0.102931034482759	1	0.85	0.436541615511317	8.47147670727357
0.85	9 judges	3 university students	11	UKQuant	1	37	1	simplified	impersonal	k	Yes	8.61758136544751	N/A	-1	0.575639344262295	0.0462456719851864	0.84872131147541	-1	0	FALSE	-0.15127868852459	0	0.85	0.11675208111498	8.50082928433253
0.85	48 members of parliament	48 nuns	11	UKQuant	1	95	1	simplified	impersonal	k	Yes	8.31996102188653	N/A	-1	0.41753781512605	0.0429387426665945	0.835075630252101	-1	0	FALSE	-0.164924369747899	0	0.85	0.171592238398558	8.14836878348797
0.85	5 orphans	49 orphans	11	UKQuant	1	72	1	simplified	impersonal	d	No	9.09851455679393	N/A	-1	0.570081300813008	0.0436172477259378	0.859837398373984	-1	1	FALSE	-0.140162601626016	1	0.85	0.827807276737934	8.27070728005599
0.85	8 billionaires	49 celebrities	11	UKQuant	1	33	1	simplified	impersonal	d	No	8.82276429670376	N/A	-1	0.449458015267176	0.0422786616405579	0.898916030534351	1	0	TRUE	0.101083969465649	0	0.85	0.291717963488368	8.53104633321539
0.85	51 assassins	52 terrorists	11	UKQuant	1	98	1	simplified	impersonal	d	No	8.00469951054955	N/A	-1	0.592137096774194	0.0444125018899211	0.815725806451613	1	0	TRUE	0.184274193548387	0	0.85	-0.129165122098906	8.13386463264846
0.85	53 judges	5 orphans	11	UKQuant	1	79	1	simplified	impersonal	k	Yes	7.48717369421374	N/A	-1	0.566108527131783	0.0457745761887091	0.867782945736434	-1	0	FALSE	-0.132217054263566	0	0.85	-0.744116209844449	8.23128990405819
0.95	49 astronauts	5 mentors	11	UKQuant	1	24	1	simplified	impersonal	k	Yes	8.4040244933106	N/A	-1	0.526034188034188	0.0467043332411241	0.947931623931624	1	1	TRUE	0.052068376068376	1	0.95	-0.198304014432226	8.60232850774283
0.95	49 mentors	5 astronauts	11	UKQuant	1	86	1	simplified	impersonal	k	Yes	8.7558950816463	N/A	-1	0.510754098360656	0.0463347617435891	0.978491803278688	1	1	TRUE	0.021508196721312	1	0.95	0.562070333311691	8.19382474833461
0.95	49 celebrities	a nun	11	UKQuant	1	87	1	simplified	impersonal	k	Yes	7.52294091807237	N/A	-1	0.500110236220472	0.0446575203826454	0.999779527559055	1	1	TRUE	0.00022047244094503	1	0.95	-0.665685331369085	8.18862624944146
0.95	52 billionaires	48 nuns	11	UKQuant	1	107	1	simplified	impersonal	k	Yes	7.80506704425849	N/A	-1	0.499388429752066	0.0448113195819421	0.998776859504132	1	1	TRUE	0.00122314049586802	1	0.95	-0.287132390420085	8.09219943467857
0.95	47 university students	49 mentors	11	UKQuant	1	18	1	simplified	impersonal	d	No	8.99714715151514	N/A	-1	0.527418032786885	0.0450567673169402	0.945163934426229	1	0	TRUE	0.054836065573771	0	0.95	0.344644184733284	8.65250296678186
0.95	7 convicts	a convict	11	UKQuant	1	102	1	simplified	impersonal	d	No	8.20603776277881	N/A	-1	0.455387596899225	0.0452051530014001	0.91077519379845	-1	1	FALSE	-0.08922480620155	1	0.95	0.0910273093153293	8.11501045346349
0.95	3 university students	4 nuns	11	UKQuant	1	8	1	simplified	impersonal	k	Yes	9.13432288555227	N/A	-1	0.516674418604651	0.043552346761855	0.966651162790698	1	1	TRUE	0.033348837209302	1	0.95	0.393185163903777	8.74113772164849
0.95	49 astronauts	6 police officers	11	UKQuant	1	84	1	simplified	impersonal	k	Yes	8.40938523878193	N/A	-1	0.512082644628099	0.0461344475348837	0.975834710743802	1	1	TRUE	0.024165289256198	1	0.95	0.205049636802947	8.20433560197898
0.95	an orphan	53 adults	11	UKQuant	1	47	1	simplified	impersonal	d	No	7.89282552625112	N/A	-1	0.498545454545455	0.0456655923619421	0.997090909090909	1	0	TRUE	0.00290909090909097	0	0.95	-0.536189294073983	8.4290148203251
0.95	an assassin	49 hooligans	11	UKQuant	1	110	1	simplified	impersonal	d	No	8.10922495308995	N/A	-1	0.513157024793388	0.044211519262517	0.973685950413223	-1	1	FALSE	-0.026314049586777	1	0.95	0.0303201062207528	8.0789048468692
0.95	5 astronauts	a police officer	11	UKQuant	1	25	1	simplified	impersonal	k	Yes	9.09896178399279	N/A	-1	0.490212598425197	0.045909594465976	0.980425196850394	-1	0	FALSE	-0.019574803149606	0	0.95	0.504785348406672	8.59417643558612
0.95	48 nuns	8 billionaires	11	UKQuant	1	115	1	simplified	impersonal	k	Yes	7.77022320415879	N/A	-1	0.49690243902439	0.046058854380966	0.99380487804878	-1	0	FALSE	-0.00619512195121996	0	0.95	-0.287157143219048	8.05738034737783
0.95	a billionaire	53 judges	11	UKQuant	1	6	1	simplified	impersonal	d	No	8.830689198761	N/A	-1	0.498579831932773	0.0455217024345724	0.997159663865546	1	0	TRUE	0.002840336134454	0	0.95	0.0710395645941109	8.75964963416689
